id,overture_height_m,analysis_height_m,height_source,height_confidence,height_uncertainty_m,num_floors,roof_shape,roof_height,has_parts,footprint_area_m2,building_uid,nearest_canopy_distance_m,mean_roof_canopy_distance_m,canopy_overlap_pct,building_raster_pixels,distance_sampling_method,roof_area_m2,facade_area_m2,envelope_area_m2,roof_shaded_0900_m2,roof_exposed_0900_m2,facade_sunfacing_0900_m2,facade_shaded_0900_m2,facade_direct_0900_m2,tree_shaded_0900_m2,direct_sun_0900_m2,exposure_fraction_0900,solar_index_0900,tree_shade_fraction_0900,roof_shaded_1200_m2,roof_exposed_1200_m2,facade_sunfacing_1200_m2,facade_shaded_1200_m2,facade_direct_1200_m2,tree_shaded_1200_m2,direct_sun_1200_m2,exposure_fraction_1200,solar_index_1200,tree_shade_fraction_1200,roof_shaded_1500_m2,roof_exposed_1500_m2,facade_sunfacing_1500_m2,facade_shaded_1500_m2,facade_direct_1500_m2,tree_shaded_1500_m2,direct_sun_1500_m2,exposure_fraction_1500,solar_index_1500,tree_shade_fraction_1500,roof_shaded_1800_m2,roof_exposed_1800_m2,facade_sunfacing_1800_m2,facade_shaded_1800_m2,facade_direct_1800_m2,tree_shaded_1800_m2,direct_sun_1800_m2,exposure_fraction_1800,solar_index_1800,tree_shade_fraction_1800,mean_exposure_fraction,mean_solar_exposure_index,mean_tree_shade_fraction,roof_raster_available,temperature_c_0900,temperature_c_1200,temperature_c_1500,temperature_c_1800,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,temperature_range_c,surrounding_lai_mean_30m,surrounding_lai_median_30m,surrounding_lai_pixel_count_30m
e7b8ea02-ffaf-430a-a6a9-f8fbaafde883,5.1899,5.1899,overture_height,provided,,,gabled,,False,106.719,870,0.0,1.94,11.32,106,pixel_centre,106.719,222.0517,328.7707,2.0136,104.7054,111.0298,79.1648,31.865,81.1784,136.5704,0.4154,0.2059,0.3728,3.0203,103.6986,111.0298,71.8834,39.1463,74.9038,142.845,0.4345,0.3033,0.344,10.0678,96.6511,110.9744,97.6195,13.3548,107.6874,110.006,0.3346,0.247,0.4947,106.719,0.0,110.9744,110.9744,0.0,217.6933,0.0,0.0,0.0,1.0,0.2961,0.1891,0.5529,True,22.2659,27.0947,30.691,30.1399,27.547875,30.691,22.2659,8.4251,1.4402847290039062,1.4680709838867188,11
1ffee9e8-4514-4bfb-b37f-b87ebf758b3d,2.8399,2.8399,overture_height,provided,,,gabled,,False,7.2881,871,0.0,0.0,100.0,9,pixel_centre,7.2881,30.8028,38.0909,7.2881,0.0,15.4014,15.4014,0.0,22.6895,0.0,0.0,0.0,1.0,7.2881,0.0,15.4014,15.4014,0.0,22.6895,0.0,0.0,0.0,1.0,7.2881,0.0,15.4014,15.4014,0.0,22.6895,0.0,0.0,0.0,1.0,7.2881,0.0,15.4014,15.4014,0.0,22.6895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2741,27.1161,30.7236,30.1677,27.570375,30.7236,22.2741,8.4495,2.4022207260131836,2.562856435775757,8
4783b0e2-929c-4a97-97d8-5f8d75a5cfbe,3.1297,3.1297,overture_height,provided,,,gabled,,False,16.3875,872,0.0,0.39,64.29,14,pixel_centre,16.3875,51.2654,67.6529,16.3875,0.0,25.6631,25.6631,0.0,42.0506,0.0,0.0,0.0,1.0,16.3875,0.0,25.6631,25.6631,0.0,42.0506,0.0,0.0,0.0,1.0,16.3875,0.0,25.6259,25.6259,0.0,42.0134,0.0,0.0,0.0,1.0,16.3875,0.0,25.6023,25.6023,0.0,41.9898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2741,27.1161,30.7236,30.1677,27.570375,30.7236,22.2741,8.4495,2.4022207260131836,2.562856435775757,8
a1585db6-46cd-4ea8-b1d6-84f39490ccf5,5.3344,5.3344,overture_height,provided,,,gabled,,False,106.7891,873,1.0,2.57,0.0,104,pixel_centre,106.7891,228.295,335.0841,0.0,106.7891,114.1233,68.1064,46.0169,68.1064,152.806,0.456,0.2192,0.3083,0.0,106.7891,114.1233,61.4768,52.6465,61.4768,159.4356,0.4758,0.323,0.2783,1.0268,105.7623,114.1255,73.9341,40.1915,74.9609,145.9537,0.4356,0.2984,0.3393,106.7891,0.0,114.1255,114.1255,0.0,220.9146,0.0,0.0,0.0,1.0,0.3419,0.2102,0.4815,True,22.2659,27.0947,30.691,30.1399,27.547875,30.691,22.2659,8.4251,1.2048729260762532,1.092437505722046,12
c1e61cf7-826c-47be-8cc4-8360c94848e3,1.984,1.984,overture_height,provided,,,gabled,,False,5.1053,874,0.0,0.0,100.0,5,pixel_centre,5.1053,17.9591,23.0644,5.1053,0.0,8.9796,8.9796,0.0,14.0848,0.0,0.0,0.0,1.0,5.1053,0.0,8.9796,8.9796,0.0,14.0848,0.0,0.0,0.0,1.0,5.1053,0.0,8.9796,8.9796,0.0,14.0848,0.0,0.0,0.0,1.0,5.1053,0.0,8.9796,8.9796,0.0,14.0848,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2741,27.1161,30.7236,30.1677,27.570375,30.7236,22.2741,8.4495,2.551769256591797,2.679007053375244,7
e625785d-54ac-47b9-8a1b-40a6fb6bcce4,5.3758,5.3758,overture_height,provided,,,gabled,,False,106.7889,875,1.0,3.02,0.0,102,pixel_centre,106.7889,230.0689,336.8578,0.0,106.7889,115.0101,31.6356,83.3745,31.6356,190.1635,0.5645,0.2728,0.1426,0.0,106.7889,115.0101,20.6974,94.3127,20.6974,201.1016,0.597,0.37,0.0933,18.8451,87.9438,115.0123,78.257,36.7554,97.1021,124.6992,0.3702,0.2484,0.4378,106.7889,0.0,115.0123,115.0123,0.0,221.8012,0.0,0.0,0.0,1.0,0.3829,0.2228,0.4184,True,22.2659,27.0947,30.691,30.1399,27.547875,30.691,22.2659,8.4251,1.4207116907293147,1.2113041877746582,11
5e1e1a5e-12e5-49ae-aea2-fa7637abd2bc,1.6188,1.6188,overture_height,provided,,,gabled,,False,5.9718,876,0.0,0.0,100.0,6,pixel_centre,5.9718,16.3537,22.3256,5.9718,0.0,8.1769,8.1769,0.0,14.1487,0.0,0.0,0.0,1.0,5.9718,0.0,8.1769,8.1769,0.0,14.1487,0.0,0.0,0.0,1.0,5.9718,0.0,8.1769,8.1769,0.0,14.1487,0.0,0.0,0.0,1.0,5.9718,0.0,8.1769,8.1769,0.0,14.1487,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2576,27.0727,30.6578,30.1118,27.524975,30.6578,22.2576,8.4002,1.0738099416097004,1.169825553894043,9
faf9cd15-bda8-4868-a515-3d7a00f2aff7,2.0443,2.0443,overture_height,provided,,,gabled,,False,5.3938,877,0.0,0.0,100.0,6,pixel_centre,5.3938,19.311,24.7048,5.3938,0.0,9.6555,9.6555,0.0,15.0493,0.0,0.0,0.0,1.0,5.3938,0.0,9.6555,9.6555,0.0,15.0493,0.0,0.0,0.0,1.0,5.3938,0.0,9.6555,9.6555,0.0,15.0493,0.0,0.0,0.0,1.0,5.3938,0.0,9.6555,9.6555,0.0,15.0493,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2576,27.0727,30.6578,30.1118,27.524975,30.6578,22.2576,8.4002,1.208036184310913,1.1901493072509766,8
d2c8c194-d1b7-4617-8a39-250512d86ba9,5.4398,5.4398,overture_height,provided,,,gabled,,False,113.1448,878,0.0,1.16,40.17,117,pixel_centre,113.1448,234.9245,348.0692,97.672,15.4728,117.4332,115.4396,1.9935,213.1116,17.4663,0.0502,0.0214,0.9242,31.9126,81.2321,117.4332,85.4965,31.9367,117.4091,113.1688,0.3251,0.238,0.5092,29.9785,83.1662,117.4935,39.503,77.9905,69.4815,161.1568,0.463,0.2861,0.3013,44.4843,68.6605,117.4935,73.2278,44.2657,117.7121,112.9262,0.3244,0.0956,0.5104,0.2907,0.1603,0.5613,True,22.257700393347466,27.072966102848707,30.658201573389864,30.1121398859113,27.525251988874334,30.658201573389864,22.257700393347466,8.400501180042397,0.9860120253129439,1.0994961261749268,11
61171a46-b983-4ff3-8349-158ae191baba,5.2893,5.2893,overture_height,provided,,,gabled,,False,116.5992,879,0.0,2.33,11.97,117,pixel_centre,116.5992,231.723,348.3221,45.8424,70.7568,115.8615,91.3077,24.5539,137.1501,95.3106,0.2736,0.1059,0.59,5.9794,110.6197,115.8615,42.7577,73.1038,48.7371,183.7236,0.5275,0.3559,0.2097,22.9212,93.678,115.8615,79.3873,36.4742,102.3085,130.1522,0.3737,0.2532,0.4401,116.5992,0.0,115.8615,115.8615,0.0,232.4607,0.0,0.0,0.0,1.0,0.2937,0.1788,0.5599,True,22.2576,27.0727,30.6578,30.1118,27.524975,30.6578,22.2576,8.4002,1.30494138929579,1.2184687852859497,9
69031127-39dd-4d6c-9f0a-68c8a1a29521,2.6853,2.6853,overture_height,provided,,,gabled,,False,11.4759,880,0.0,0.0,100.0,12,pixel_centre,11.4759,36.8221,48.2981,11.4759,0.0,18.4111,18.4111,0.0,29.887,0.0,0.0,0.0,1.0,11.4759,0.0,18.4111,18.4111,0.0,29.887,0.0,0.0,0.0,1.0,11.4759,0.0,18.4111,18.4111,0.0,29.887,0.0,0.0,0.0,1.0,11.4759,0.0,18.4111,18.4111,0.0,29.887,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2576,27.0727,30.6578,30.1118,27.524975,30.6578,22.2576,8.4002,1.223541498184204,1.2144708633422852,8
d5b525a1-8f7f-4ccd-bd3c-64d16174715c,5.3755,5.3755,overture_height,provided,,,gabled,,False,114.4677,881,0.0,2.0,5.17,116,pixel_centre,114.4677,248.5297,362.9974,32.5641,81.9036,123.5159,103.5223,19.9936,136.0864,101.8972,0.2807,0.1516,0.5718,0.9868,113.4809,123.5159,66.7805,56.7354,67.7673,170.2163,0.4689,0.3194,0.2848,1.9736,112.4941,123.5227,76.9105,46.6123,78.884,159.1064,0.4383,0.2997,0.3315,19.7358,94.7319,123.5227,116.6151,6.9076,136.3509,101.6395,0.28,0.0871,0.5729,0.367,0.2145,0.4402,True,22.246402720149614,27.039670554792806,30.609895282012456,30.07081456893289,27.491695781471943,30.609895282012456,22.246402720149614,8.363492561862842,0.8950412750244141,1.1172518730163574,10
0c5307d4-d1cc-44e5-8e50-a5fa56987502,4.9781,4.9781,overture_height,provided,,,gabled,,False,113.162,882,0.0,2.29,9.43,106,pixel_centre,113.162,218.5784,331.7404,0.0,113.162,109.3117,50.7043,58.6074,50.7043,171.7694,0.5178,0.2439,0.2279,0.0,113.162,109.3117,44.649,64.6627,44.649,177.8248,0.536,0.3596,0.2007,5.3378,107.8242,109.3097,45.8641,63.4456,51.2019,171.2698,0.5163,0.3388,0.2302,0.0,113.162,109.3097,50.1778,59.1319,50.1778,172.2939,0.5194,0.2584,0.2255,0.5224,0.3002,0.2211,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.256632137298584,1.2144708633422852,10
184293b6-e000-4b02-9f2c-477fd502dd4c,5.2762,5.2762,overture_height,provided,,,gabled,,False,116.1545,883,0.0,1.6,25.89,112,pixel_centre,116.1545,235.0407,351.1953,16.5935,99.561,117.5204,43.7332,73.7873,60.3267,173.3483,0.4936,0.2704,0.2582,15.5564,100.5981,117.5204,38.6739,78.8466,54.2303,179.4447,0.511,0.3177,0.2321,15.5564,100.5981,117.5204,36.9878,80.5327,52.5442,181.1308,0.5158,0.3261,0.2249,17.6306,98.5239,117.5204,37.3391,80.1813,54.9697,178.7052,0.5088,0.2333,0.2352,0.5073,0.2869,0.2376,True,22.2339,27.0053,30.5588,30.028,27.4565,30.5588,22.2339,8.3249,1.3267886421897195,1.277716875076294,11
f494def1-ef94-46b6-8ffb-9c630a19a7ad,5.5023,5.5023,overture_height,provided,,,gabled,,False,121.4828,884,0.0,2.71,2.42,124,pixel_centre,121.4828,257.8932,379.376,0.0,121.4828,128.9467,35.2751,93.6715,35.2751,215.1543,0.5671,0.2493,0.1409,0.0,121.4828,128.9467,23.5211,105.4256,23.5211,226.9083,0.5981,0.3807,0.0939,0.0,121.4828,128.9467,19.5457,109.4009,19.5457,230.8837,0.6086,0.375,0.078,0.0,121.4828,128.9467,36.2504,92.6963,36.2504,214.179,0.5646,0.1767,0.1448,0.5846,0.2954,0.1144,True,22.24798162239085,27.043964060887404,30.616321691134686,30.07621607660028,27.496120862753305,30.616321691134686,22.24798162239085,8.368340068743837,0.8821887969970703,1.054976224899292,12
2b55f279-8a0b-4ba4-a981-dc1a185dc49d,1.3262,2.0572,model_estimate,medium,0.1549,,gabled,,False,3.0209,885,0.0,0.67,33.33,3,pixel_centre,3.0209,14.5668,17.5877,3.0209,0.0,7.2834,7.2834,0.0,10.3043,0.0,0.0,0.0,1.0,1.007,2.0139,7.2834,6.2447,1.0387,7.2516,3.0527,0.1736,0.1176,0.7037,1.007,2.0139,7.2834,2.9196,4.3638,3.9266,6.3777,0.3626,0.2024,0.3811,2.0139,1.007,7.2834,4.1181,3.1653,6.1321,4.1722,0.2372,0.0302,0.5951,0.1934,0.0876,0.67,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.0573292970657349,1.1915903091430664,8
7d961a9a-ecd1-44bc-a8d5-57c4c5ee2686,4.9927,4.9927,overture_height,provided,,,gabled,,False,106.802,886,0.0,2.47,3.7,108,pixel_centre,106.802,213.6136,320.4156,3.9556,102.8464,106.8031,19.6632,87.1399,23.6188,189.9862,0.5929,0.2596,0.1106,3.9556,102.8464,106.8031,4.527,102.2761,8.4826,205.1224,0.6402,0.394,0.0397,32.6339,74.168,106.8564,57.8167,49.0397,90.4506,123.2077,0.3845,0.2435,0.4233,106.802,0.0,106.8564,106.8564,0.0,213.6583,0.0,0.0,0.0,1.0,0.4044,0.2243,0.3934,True,22.26367794061168,27.08817718050526,30.681538327765868,30.131728555797793,27.54128050117015,30.681538327765868,22.26367794061168,8.417860387154189,1.218421173095703,1.1199637651443481,10
a71a4c4a-3080-40ff-a17c-527675545cb2,5.2188,5.2188,overture_height,provided,,,gabled,,False,106.7436,887,0.0,2.48,1.82,110,pixel_centre,106.7436,223.2348,329.9784,0.0,106.7436,111.6411,34.4235,77.2176,34.4235,183.9612,0.5575,0.2498,0.1576,0.0,106.7436,111.6411,24.5941,87.047,24.5941,193.7906,0.5873,0.3773,0.1126,33.9639,72.7797,111.6389,85.8851,25.7538,119.849,98.5335,0.2986,0.204,0.5488,106.7436,0.0,111.6389,111.6389,0.0,218.3825,0.0,0.0,0.0,1.0,0.3608,0.2078,0.4548,True,22.2566,27.0674,30.6514,30.1057,27.520275,30.6514,22.2566,8.3948,1.167508602142334,1.1199637651443481,12
fb7ac1b2-ec00-4e31-bcba-f774a6a86026,5.2441,5.2441,overture_height,provided,,,gabled,,False,106.8102,888,0.0,2.29,9.62,104,pixel_centre,106.8102,224.433,331.2432,0.0,106.8102,112.2403,62.1353,50.105,62.1353,156.9152,0.4737,0.1872,0.2837,0.0,106.8102,112.2403,43.7298,68.5105,43.7298,175.3207,0.5293,0.3612,0.1996,9.2432,97.567,112.2381,57.9533,54.2848,67.1965,151.8519,0.4584,0.2976,0.3068,106.8102,0.0,112.2381,112.2381,0.0,219.0483,0.0,0.0,0.0,1.0,0.3654,0.2115,0.4475,True,22.2566,27.0674,30.6514,30.1057,27.520275,30.6514,22.2566,8.3948,1.2952161268754439,1.1781314611434937,11
fd6d3f23-7fb5-4fcf-8d2e-901f5c64fd8b,5.4313,5.4313,overture_height,provided,,,gabled,,False,106.7797,889,0.0,2.38,6.86,102,pixel_centre,106.7797,232.3791,339.1589,5.2343,101.5454,116.1363,43.8584,72.2778,49.0927,173.8233,0.5125,0.2449,0.2202,5.2343,101.5454,116.1363,22.3103,93.826,27.5446,195.3714,0.576,0.3577,0.1236,28.2652,78.5145,116.1987,87.5802,28.6185,115.8454,107.133,0.3159,0.2151,0.5195,106.7797,0.0,116.1987,116.1987,0.0,222.9785,0.0,0.0,0.0,1.0,0.3511,0.2044,0.4658,True,22.2566,27.0674,30.6514,30.1057,27.520275,30.6514,22.2566,8.3948,1.160384178161621,1.0414581298828125,12
7e3d947c-34a7-4096-b81c-d16c37d84f53,3.1462,3.1462,overture_height,provided,,,gabled,,False,21.1164,890,0.0,0.0,100.0,25,pixel_centre,21.1164,57.9836,79.1,21.1164,0.0,28.9918,28.9918,0.0,50.1082,0.0,0.0,0.0,1.0,21.1164,0.0,28.9918,28.9918,0.0,50.1082,0.0,0.0,0.0,1.0,21.1164,0.0,28.9918,28.9918,0.0,50.1082,0.0,0.0,0.0,1.0,21.1164,0.0,28.9918,28.9918,0.0,50.1082,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2679,27.0977,30.6969,30.1443,27.5517,30.6969,22.2679,8.429,2.5507304668426514,2.6602816581726074,8
2ecffaba-73ae-4370-ad96-c6a67f23f68a,5.1472,5.1472,overture_height,provided,,,gabled,,False,106.7479,891,0.0,1.67,16.51,109,pixel_centre,106.7479,220.1649,326.9128,17.6281,89.1198,110.1058,60.7577,49.348,78.3858,138.4678,0.4236,0.2044,0.3615,18.6074,88.1405,110.1058,51.1063,58.9995,69.7137,147.14,0.4501,0.291,0.3215,57.781,48.9669,110.1036,91.6508,18.4528,149.4318,67.4198,0.2062,0.14,0.6891,106.7479,0.0,110.1036,110.1036,0.0,216.8515,0.0,0.0,0.0,1.0,0.27,0.1588,0.593,True,22.2566,27.0674,30.6514,30.1057,27.520275,30.6514,22.2566,8.3948,1.4457487626509233,1.1781314611434937,11
093f4330-08d3-46e6-a437-527a2ffde5f1,2.0718,2.0718,overture_height,provided,,,gabled,,False,4.9968,892,0.0,0.0,100.0,5,pixel_centre,4.9968,19.2996,24.2963,4.9968,0.0,9.6498,9.6498,0.0,14.6465,0.0,0.0,0.0,1.0,4.9968,0.0,9.6498,9.6498,0.0,14.6465,0.0,0.0,0.0,1.0,4.9968,0.0,9.6498,9.6498,0.0,14.6465,0.0,0.0,0.0,1.0,4.9968,0.0,9.6498,9.6498,0.0,14.6465,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2679,27.0977,30.6969,30.1443,27.5517,30.6969,22.2679,8.429,2.924057960510254,2.9654784202575684,8
a7dfb0ad-d1ce-4876-8f96-ee489e389f2d,5.0951,5.0951,overture_height,provided,,,gabled,,False,106.788,893,0.0,1.83,12.5,104,pixel_centre,106.788,218.0536,324.8415,12.3217,94.4663,109.0037,64.3364,44.6673,76.6581,139.1335,0.4283,0.207,0.3552,13.3485,93.4395,109.0037,51.0709,57.9328,64.4194,151.3723,0.466,0.3074,0.2985,32.8578,73.9301,109.0058,88.5659,20.4399,121.4237,94.37,0.2905,0.2032,0.5627,106.788,0.0,109.0058,109.0058,0.0,215.7938,0.0,0.0,0.0,1.0,0.2962,0.1794,0.5541,True,22.2533357959054,27.057881946939126,30.637580519113538,30.093832940254227,27.510657800553073,30.637580519113538,22.2533357959054,8.384244723208138,1.5685625943270596,1.6034722328186035,11
bcc6f234-0af1-496e-abc7-9d87cc226244,2.0102,2.0102,overture_height,provided,,,gabled,,False,22.1464,894,0.0,0.0,100.0,19,pixel_centre,22.1464,40.4842,62.6306,22.1464,0.0,20.2326,20.2326,0.0,42.379,0.0,0.0,0.0,1.0,22.1464,0.0,20.2326,20.2326,0.0,42.379,0.0,0.0,0.0,1.0,22.1464,0.0,20.2343,20.2343,0.0,42.3807,0.0,0.0,0.0,1.0,22.1464,0.0,20.2516,20.2516,0.0,42.398,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2603,27.0755,30.6646,30.1163,27.529175,30.6646,22.2603,8.4043,2.5269891950819225,2.6671643257141113,9
92a23ca7-8c7c-4220-a23b-c6cf01c7922a,5.3953,5.3953,overture_height,provided,,,gabled,,False,106.7175,895,0.0,2.05,7.27,110,pixel_centre,106.7175,230.8396,337.5571,0.0,106.7175,115.4239,49.2839,66.1399,49.2839,172.8574,0.5121,0.2137,0.2219,0.0,106.7175,115.4239,32.6729,82.7509,32.6729,189.4684,0.5613,0.3673,0.1471,0.0,106.7175,115.3663,45.7389,69.6274,45.7389,176.3449,0.5224,0.3337,0.206,106.7175,0.0,115.3663,115.3663,0.0,222.0838,0.0,0.0,0.0,1.0,0.3989,0.2287,0.3937,True,22.2459,27.0362,30.6061,30.0668,27.48875,30.6061,22.2459,8.3602,1.4999362627665203,1.4177651405334473,12
4099d35b-cf1f-4c0f-91b6-7efc36e390a3,5.2618,5.2618,overture_height,provided,,,gabled,,False,114.4539,896,0.0,1.7,16.52,115,pixel_centre,114.4539,232.5092,346.9631,0.0,114.4539,116.2783,44.9022,71.3762,44.9022,185.8301,0.5356,0.2452,0.1946,0.0,114.4539,116.2783,31.4949,84.7835,31.4949,199.2374,0.5742,0.3718,0.1365,0.0,114.4539,116.2764,35.5517,80.7247,35.5517,195.1787,0.5625,0.3587,0.1541,0.0,114.4539,116.2764,30.4026,85.8738,30.4026,200.3278,0.5774,0.2004,0.1318,0.5624,0.294,0.1542,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.186965823173523,1.174023151397705,8
60b88e29-72ff-4798-9364-48fac8628f2a,5.9446,5.9446,overture_height,provided,,,gabled,,False,113.0381,897,0.0,1.15,40.37,109,pixel_centre,113.0381,260.8104,373.8485,48.7412,64.2969,130.4053,99.9178,30.4875,148.659,94.7844,0.2535,0.1044,0.6107,0.0,113.0381,130.4053,81.7806,48.6246,81.7806,161.6627,0.4324,0.3035,0.3359,0.0,113.0381,130.4053,34.9947,95.4106,34.9947,208.4487,0.5576,0.3516,0.1437,9.3334,103.7047,130.4053,55.0053,75.3999,64.3387,179.1047,0.4791,0.2109,0.2643,0.4307,0.2426,0.3387,True,22.2339,27.0053,30.5588,30.028,27.4565,30.5588,22.2339,8.3249,1.33124754163954,1.277716875076294,9
fbe49616-9f83-4067-915f-1ff102b4dcb7,5.5395,5.5395,overture_height,provided,,,gabled,,False,123.5507,898,0.0,1.93,11.76,119,pixel_centre,123.5507,272.3838,395.9346,20.7648,102.7859,136.192,79.9018,56.2902,100.6666,159.0761,0.4018,0.1558,0.3876,7.2677,116.283,136.192,78.4981,57.6939,85.7658,173.9769,0.4394,0.3103,0.3302,7.2677,116.283,136.192,35.5462,100.6457,42.8139,216.9288,0.5479,0.3413,0.1648,26.9943,96.5564,136.192,97.3309,38.8611,124.3252,135.4175,0.342,0.1079,0.4786,0.4328,0.2288,0.3403,True,22.248338696246293,27.044935051196063,30.61777504437088,30.077437645053116,27.49712160921659,30.61777504437088,22.248338696246293,8.369436348124587,0.9330305258433024,1.054976224899292,12
f691e1d1-f50f-4f8c-8f02-62b496a5bc3b,2.0852,2.0852,overture_height,provided,,,gabled,,False,6.2714,899,0.0,0.0,100.0,7,pixel_centre,6.2714,20.8891,27.1606,6.2714,0.0,10.4446,8.9575,1.4871,15.2289,1.4871,0.0548,0.0472,0.911,6.2714,0.0,10.4446,5.2905,5.1541,11.5619,5.1541,0.1898,0.0502,0.6917,6.2714,0.0,10.4446,10.4446,0.0,16.716,0.0,0.0,0.0,1.0,6.2714,0.0,10.4446,10.4446,0.0,16.716,0.0,0.0,0.0,1.0,0.0611,0.0244,0.9007,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.0665255784988403,1.2283753156661987,8
db056d7f-5970-4aa0-87fd-e4c140a4033a,1.9154,1.9154,overture_height,provided,,,gabled,,False,9.8656,900,0.0,0.0,100.0,8,pixel_centre,9.8656,24.4363,34.3019,9.8656,0.0,12.2269,12.2269,0.0,22.0925,0.0,0.0,0.0,1.0,9.8656,0.0,12.2269,12.2269,0.0,22.0925,0.0,0.0,0.0,1.0,9.8656,0.0,12.226,12.226,0.0,22.0916,0.0,0.0,0.0,1.0,9.8656,0.0,12.226,12.226,0.0,22.0916,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.0098309516906738,1.1727075576782227,7
2583f128-425e-4a54-b7fb-73087d4f15e9,5.2021,5.2021,overture_height,provided,,,gabled,,False,107.082,901,1.0,3.13,0.0,104,pixel_centre,107.082,222.494,329.5759,0.0,107.082,111.2471,42.3886,68.8585,42.3886,175.9404,0.5338,0.2278,0.1942,0.0,107.082,111.2471,17.6322,93.6148,17.6322,200.6968,0.609,0.3878,0.0808,0.0,107.082,111.2471,1.8264,109.4206,1.8264,216.5026,0.6569,0.3988,0.0084,53.541,53.541,111.2471,98.7524,12.4947,152.2933,66.0357,0.2004,0.0879,0.6975,0.5,0.2756,0.2452,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.141226887702942,1.1551403999328613,8
a57008ab-978a-409e-b056-cbd98f16af3d,5.6148,5.6148,overture_height,provided,,,gabled,,False,113.3577,902,0.0,1.76,22.31,121,pixel_centre,113.3577,247.1628,360.5205,14.9895,98.3683,123.5814,81.9754,41.606,96.9649,139.9743,0.3883,0.1708,0.4092,14.0526,99.3051,123.5814,55.1057,68.4757,69.1583,167.7808,0.4654,0.3097,0.2919,16.8631,96.4946,123.5814,35.9299,87.6516,52.793,184.1462,0.5108,0.3154,0.2228,44.0315,69.3262,123.5814,44.747,78.8344,88.7786,148.1606,0.411,0.1497,0.3747,0.4438,0.2364,0.3247,True,22.2339,27.0053,30.5588,30.028,27.4565,30.5588,22.2339,8.3249,1.3208560943603516,1.264888048171997,8
32aac7ae-0300-4095-aed1-9fed797139bc,6.2153,6.2153,overture_height,provided,,,gabled,,False,127.3062,903,0.0,2.3,13.08,130,pixel_centre,127.3062,283.0726,410.3788,15.6685,111.6377,141.5033,111.3061,30.1971,126.9746,141.8348,0.3456,0.1885,0.4724,0.0,127.3062,141.5033,64.4921,77.0112,64.4921,204.3173,0.4979,0.3292,0.2399,0.0,127.3062,141.5722,28.0337,113.5385,28.0337,240.8447,0.5869,0.3661,0.1043,0.0,127.3062,141.5722,98.3806,43.1916,98.3806,170.4978,0.4155,0.1361,0.3659,0.4615,0.255,0.2956,True,22.247190475979433,27.041812697838804,30.613101586442596,30.073509523087527,27.49390357083709,30.613101586442596,22.247190475979433,8.365911110463163,0.9467382431030273,0.9551591873168945,12
81544708-3a3f-4709-a527-e7f3427022c7,2.3875,2.3875,overture_height,provided,,,gabled,,False,9.0598,904,1.0,1.07,0.0,6,pixel_centre,9.0598,29.2423,38.3021,1.51,7.5498,14.6212,9.4701,5.1511,10.98,12.7009,0.3316,0.1301,0.4637,0.0,9.0598,14.6212,7.2325,7.3887,7.2325,16.4485,0.4294,0.2711,0.3054,0.0,9.0598,14.6212,5.2145,9.4067,5.2145,18.4665,0.4821,0.2946,0.2202,0.0,9.0598,14.6212,9.0776,5.5436,9.0776,14.6034,0.3813,0.2097,0.3833,0.4061,0.2264,0.3432,True,22.2452,27.0364,30.605,30.0667,27.488325,30.605,22.2452,8.3598,1.09959077835083,1.1104320287704468,8
07578fb2-bc9a-4d80-b8f4-dfc8912132d3,1.9623,1.9623,overture_height,provided,,,gabled,,False,8.3319,905,0.0,0.0,100.0,6,pixel_centre,8.3319,22.6878,31.0197,8.3319,0.0,11.1711,11.1711,0.0,19.503,0.0,0.0,0.0,1.0,8.3319,0.0,11.1711,11.1711,0.0,19.503,0.0,0.0,0.0,1.0,8.3319,0.0,11.158,6.7336,4.4244,15.0655,4.4244,0.1426,0.0712,0.773,8.3319,0.0,11.158,11.158,0.0,19.4899,0.0,0.0,0.0,1.0,0.0357,0.0178,0.9432,True,22.2396618696823,27.020267185596282,30.58156327459758,30.046674441822244,27.472041692924602,30.58156327459758,22.2396618696823,8.34190140491528,1.0365460713704426,1.0055336952209473,9
